Date,5,3,2,1,0,total,위험자산비중,rebal
2019-08-26,0.00%,34.21%,13.50%,30.79%,21.50%,100.00%,0.00%,False
2019-08-27,0.00%,34.39%,13.58%,30.63%,21.39%,100.00%,0.00%,False
2019-08-28,0.00%,34.53%,13.55%,30.56%,21.35%,100.00%,0.00%,False
2019-08-29,0.00%,34.47%,13.59%,30.58%,21.36%,100.00%,0.00%,False
2019-08-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2019-09-02,0.00%,34.95%,13.99%,30.03%,21.03%,100.00%,0.00%,False
2019-09-03,0.00%,34.96%,13.97%,30.04%,21.04%,100.00%,0.00%,False
2019-09-04,0.00%,35.10%,14.02%,29.93%,20.96%,100.00%,0.00%,False
2019-09-05,0.00%,35.25%,14.10%,29.79%,20.87%,100.00%,0.00%,False
2019-09-06,0.00%,35.29%,14.15%,29.73%,20.83%,100.00%,0.00%,False
2019-09-09,0.00%,35.33%,14.18%,29.69%,20.79%,100.00%,0.00%,False
2019-09-10,0.00%,35.33%,14.14%,29.72%,20.81%,100.00%,0.00%,False
2019-09-11,0.00%,35.37%,14.16%,29.68%,20.79%,100.00%,0.00%,False
2019-09-16,0.00%,35.33%,14.21%,29.66%,20.79%,100.00%,0.00%,False
2019-09-17,0.00%,35.33%,14.22%,29.66%,20.79%,100.00%,0.00%,False
2019-09-18,0.00%,35.49%,14.20%,29.58%,20.73%,100.00%,0.00%,False
2019-09-19,0.00%,35.58%,14.17%,29.55%,20.70%,100.00%,0.00%,False
2019-09-20,0.00%,35.63%,14.19%,29.50%,20.67%,100.00%,0.00%,False
2019-09-23,0.00%,35.65%,14.16%,29.51%,20.68%,100.00%,0.00%,False
2019-09-24,0.00%,35.68%,14.17%,29.49%,20.67%,100.00%,0.00%,False
2019-09-25,0.00%,35.41%,14.10%,29.69%,20.80%,100.00%,0.00%,False
2019-09-26,0.00%,35.53%,14.11%,29.62%,20.75%,100.00%,0.00%,False
2019-09-27,0.00%,35.38%,14.15%,29.68%,20.79%,100.00%,0.00%,False
2019-09-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2019-10-01,0.00%,35.14%,14.03%,29.89%,20.93%,100.00%,0.00%,False
2019-10-02,0.00%,34.96%,13.88%,30.09%,21.07%,100.00%,0.00%,False
2019-10-04,0.00%,34.77%,13.79%,30.27%,21.17%,100.00%,0.00%,False
2019-10-07,0.00%,34.87%,13.88%,30.16%,21.09%,100.00%,0.00%,False
2019-10-08,0.00%,35.04%,13.88%,30.06%,21.03%,100.00%,0.00%,False
2019-10-10,0.00%,34.93%,13.79%,30.18%,21.11%,100.00%,0.00%,False
2019-10-11,0.00%,35.01%,13.88%,30.07%,21.04%,100.00%,0.00%,False
2019-10-14,0.00%,35.10%,13.96%,29.97%,20.97%,100.00%,0.00%,False
2019-10-15,0.00%,35.21%,13.96%,29.91%,20.93%,100.00%,0.00%,False
2019-10-16,0.00%,35.33%,13.98%,29.82%,20.86%,100.00%,0.00%,False
2019-10-17,0.00%,35.27%,13.97%,29.85%,20.90%,100.00%,0.00%,False
2019-10-18,0.00%,35.16%,14.03%,29.89%,20.93%,100.00%,0.00%,False
2019-10-21,0.00%,35.07%,14.05%,29.92%,20.96%,100.00%,0.00%,False
2019-10-22,0.00%,35.25%,14.06%,29.81%,20.88%,100.00%,0.00%,False
2019-10-23,0.00%,35.07%,14.03%,29.93%,20.96%,100.00%,0.00%,False
2019-10-24,0.00%,35.15%,14.07%,29.86%,20.91%,100.00%,0.00%,False
2019-10-25,0.00%,35.31%,14.04%,29.79%,20.86%,100.00%,0.00%,False
2019-10-28,0.00%,35.37%,14.11%,29.70%,20.82%,100.00%,0.00%,False
2019-10-29,0.00%,35.41%,14.14%,29.66%,20.79%,100.00%,0.00%,False
2019-10-30,0.00%,35.24%,14.16%,29.75%,20.85%,100.00%,0.00%,False
2019-10-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2019-11-01,21.09%,35.10%,13.93%,29.89%,0.00%,100.00%,21.09%,False
2019-11-04,21.20%,35.15%,13.96%,29.69%,0.00%,100.00%,21.20%,False
2019-11-05,21.34%,35.15%,13.96%,29.55%,0.00%,100.00%,21.34%,False
2019-11-06,21.09%,35.26%,13.97%,29.68%,0.00%,100.00%,21.09%,False
2019-11-07,21.00%,35.29%,13.98%,29.73%,0.00%,100.00%,21.00%,False
2019-11-08,21.00%,35.21%,14.02%,29.77%,0.00%,100.00%,21.00%,False
2019-11-11,20.75%,35.35%,14.07%,29.83%,0.00%,100.00%,20.75%,False
2019-11-12,20.89%,35.40%,14.04%,29.66%,0.00%,100.00%,20.89%,False
2019-11-13,20.68%,35.44%,14.08%,29.81%,0.00%,100.00%,20.68%,False
2019-11-14,20.69%,35.54%,14.07%,29.71%,0.00%,100.00%,20.69%,False
2019-11-15,20.90%,35.53%,14.04%,29.52%,0.00%,100.00%,20.90%,False
2019-11-18,20.86%,35.52%,14.10%,29.53%,0.00%,100.00%,20.86%,False
2019-11-19,20.49%,35.73%,14.16%,29.63%,0.00%,100.00%,20.49%,False
2019-11-20,20.12%,35.80%,14.22%,29.85%,0.00%,100.00%,20.12%,False
2019-11-21,19.85%,35.85%,14.26%,30.04%,0.00%,100.00%,19.85%,False
2019-11-22,19.79%,35.92%,14.27%,30.02%,0.00%,100.00%,19.79%,False
2019-11-25,20.15%,35.83%,14.22%,29.80%,0.00%,100.00%,20.15%,False
2019-11-26,20.15%,35.90%,14.25%,29.71%,0.00%,100.00%,20.15%,False
2019-11-27,20.08%,35.95%,14.29%,29.69%,0.00%,100.00%,20.08%,False
2019-11-28,19.75%,36.13%,14.33%,29.80%,0.00%,100.00%,19.75%,False
2019-11-29,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2019-12-02,21.13%,35.00%,14.00%,29.88%,0.00%,100.00%,21.13%,False
2019-12-03,21.01%,34.94%,13.95%,30.10%,0.00%,100.00%,21.01%,False
2019-12-04,20.97%,34.97%,13.87%,30.19%,0.00%,100.00%,20.97%,False
2019-12-05,20.81%,34.98%,13.97%,30.24%,0.00%,100.00%,20.81%,False
2019-12-06,21.01%,35.02%,13.94%,30.03%,0.00%,100.00%,21.01%,False
2019-12-09,20.94%,35.11%,13.98%,29.97%,0.00%,100.00%,20.94%,False
2019-12-10,20.86%,35.20%,13.97%,29.98%,0.00%,100.00%,20.86%,False
2019-12-11,20.82%,35.25%,13.95%,29.98%,0.00%,100.00%,20.82%,False
2019-12-12,21.09%,35.24%,13.91%,29.76%,0.00%,100.00%,21.09%,False
2019-12-13,21.15%,35.28%,13.98%,29.60%,0.00%,100.00%,21.15%,False
2019-12-16,21.10%,35.31%,13.98%,29.61%,0.00%,100.00%,21.10%,False
2019-12-17,21.29%,35.32%,13.96%,29.43%,0.00%,100.00%,21.29%,False
2019-12-18,21.21%,35.37%,13.94%,29.47%,0.00%,100.00%,21.21%,False
2019-12-19,21.27%,35.33%,13.96%,29.44%,0.00%,100.00%,21.27%,False
2019-12-20,21.32%,35.34%,13.97%,29.37%,0.00%,100.00%,21.32%,False
2019-12-23,21.42%,35.34%,13.98%,29.25%,0.00%,100.00%,21.42%,False
2019-12-24,21.15%,35.43%,14.05%,29.38%,0.00%,100.00%,21.15%,False
2019-12-26,21.59%,35.25%,13.97%,29.19%,0.00%,100.00%,21.59%,False
2019-12-27,21.82%,35.41%,13.95%,28.83%,0.00%,100.00%,21.82%,False
2019-12-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2020-01-02,21.04%,34.89%,14.01%,30.06%,0.00%,100.00%,21.04%,False
2020-01-03,20.75%,35.14%,13.99%,30.12%,0.00%,100.00%,20.75%,False
2020-01-06,20.34%,35.24%,14.06%,30.36%,0.00%,100.00%,20.34%,False
2020-01-07,20.55%,35.30%,14.05%,30.10%,0.00%,100.00%,20.55%,False
2020-01-08,20.03%,35.50%,14.10%,30.38%,0.00%,100.00%,20.03%,False
2020-01-09,20.67%,35.33%,14.07%,29.94%,0.00%,100.00%,20.67%,False
2020-01-10,20.71%,35.48%,14.06%,29.75%,0.00%,100.00%,20.71%,False
2020-01-13,20.85%,35.45%,14.00%,29.71%,0.00%,100.00%,20.85%,False
2020-01-14,20.69%,35.61%,14.03%,29.67%,0.00%,100.00%,20.69%,False
2020-01-15,20.69%,35.52%,14.04%,29.75%,0.00%,100.00%,20.69%,False
2020-01-16,20.82%,35.59%,14.03%,29.56%,0.00%,100.00%,20.82%,False
2020-01-17,20.74%,35.69%,14.08%,29.49%,0.00%,100.00%,20.74%,False
2020-01-20,20.54%,35.88%,14.10%,29.48%,0.00%,100.00%,20.54%,False
2020-01-21,20.36%,35.91%,14.11%,29.62%,0.00%,100.00%,20.36%,False
2020-01-22,20.63%,35.97%,14.07%,29.34%,0.00%,100.00%,20.63%,False
2020-01-23,20.50%,35.93%,14.06%,29.51%,0.00%,100.00%,20.50%,False
2020-01-28,20.12%,35.77%,14.07%,30.04%,0.00%,100.00%,20.12%,False
2020-01-29,20.19%,35.93%,14.07%,29.81%,0.00%,100.00%,20.19%,False
2020-01-30,19.92%,35.90%,14.06%,30.11%,0.00%,100.00%,19.92%,False
2020-01-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2020-02-03,21.29%,34.95%,13.79%,29.97%,0.00%,100.00%,21.29%,False
2020-02-04,21.50%,35.03%,13.78%,29.69%,0.00%,100.00%,21.50%,False
2020-02-05,21.35%,35.28%,13.82%,29.55%,0.00%,100.00%,21.35%,False
2020-02-06,21.56%,35.34%,13.90%,29.20%,0.00%,100.00%,21.56%,False
2020-02-07,21.55%,35.35%,13.87%,29.23%,0.00%,100.00%,21.55%,False
2020-02-10,21.69%,35.26%,13.81%,29.24%,0.00%,100.00%,21.69%,False
2020-02-11,21.76%,35.37%,13.85%,29.02%,0.00%,100.00%,21.76%,False
2020-02-12,21.84%,35.35%,13.83%,28.98%,0.00%,100.00%,21.84%,False
2020-02-13,21.79%,35.41%,13.82%,28.98%,0.00%,100.00%,21.79%,False
2020-02-14,21.72%,35.50%,13.86%,28.92%,0.00%,100.00%,21.72%,False
2020-02-17,21.76%,35.56%,13.85%,28.83%,0.00%,100.00%,21.76%,False
2020-02-18,21.60%,35.47%,13.88%,29.06%,0.00%,100.00%,21.60%,False
2020-02-19,21.57%,35.60%,13.87%,28.96%,0.00%,100.00%,21.57%,False
2020-02-20,21.42%,35.75%,13.88%,28.94%,0.00%,100.00%,21.42%,False
2020-02-21,21.09%,35.75%,13.89%,29.26%,0.00%,100.00%,21.09%,False
2020-02-24,20.68%,35.44%,13.95%,29.93%,0.00%,100.00%,20.68%,False
2020-02-25,21.31%,35.19%,13.73%,29.77%,0.00%,100.00%,21.31%,False
2020-02-26,21.64%,34.78%,13.41%,30.16%,0.00%,100.00%,21.64%,False
2020-02-27,21.51%,34.70%,13.26%,30.53%,0.00%,100.00%,21.51%,False
2020-02-28,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2020-03-02,21.32%,34.95%,14.11%,29.62%,0.00%,100.00%,21.32%,False
2020-03-03,20.95%,35.43%,14.34%,29.27%,0.00%,100.00%,20.95%,False
2020-03-04,21.25%,35.28%,14.24%,29.23%,0.00%,100.00%,21.25%,False
2020-03-05,21.35%,35.32%,14.38%,28.95%,0.00%,100.00%,21.35%,False
2020-03-06,21.48%,35.03%,14.10%,29.40%,0.00%,100.00%,21.48%,False
2020-03-09,21.35%,34.52%,13.72%,30.40%,0.00%,100.00%,21.35%,False
2020-03-10,21.54%,34.60%,13.72%,30.15%,0.00%,100.00%,21.54%,False
2020-03-11,21.01%,34.55%,13.73%,30.70%,0.00%,100.00%,21.01%,False
2020-03-12,20.63%,34.21%,13.38%,31.78%,0.00%,100.00%,20.63%,False
2020-03-13,20.24%,34.08%,13.14%,32.54%,0.00%,100.00%,20.24%,False
2020-03-16,19.70%,34.19%,13.33%,32.78%,0.00%,100.00%,19.70%,False
2020-03-17,20.42%,33.75%,13.13%,32.69%,0.00%,100.00%,20.42%,False
2020-03-18,19.76%,33.41%,12.97%,33.86%,0.00%,100.00%,19.76%,False
2020-03-19,18.57%,33.79%,13.08%,34.57%,0.00%,100.00%,18.57%,False
2020-03-20,19.52%,34.07%,12.97%,33.44%,0.00%,100.00%,19.52%,False
2020-03-23,19.33%,33.37%,12.37%,34.93%,0.00%,100.00%,19.33%,False
2020-03-24,20.14%,34.21%,12.40%,33.25%,0.00%,100.00%,20.14%,False
2020-03-25,20.29%,34.39%,12.70%,32.62%,0.00%,100.00%,20.29%,False
2020-03-26,20.53%,33.97%,12.78%,32.73%,0.00%,100.00%,20.53%,False
2020-03-27,20.37%,34.23%,13.31%,32.09%,0.00%,100.00%,20.37%,False
2020-03-30,20.92%,33.94%,13.02%,32.12%,0.00%,100.00%,20.92%,False
2020-03-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2020-04-01,20.79%,34.77%,13.62%,30.82%,0.00%,100.00%,20.79%,False
2020-04-02,21.15%,34.75%,13.53%,30.57%,0.00%,100.00%,21.15%,False
2020-04-03,21.26%,34.72%,13.49%,30.53%,0.00%,100.00%,21.26%,False
2020-04-06,21.52%,35.10%,13.65%,29.72%,0.00%,100.00%,21.52%,False
2020-04-07,21.31%,35.42%,13.96%,29.31%,0.00%,100.00%,21.31%,False
2020-04-08,21.36%,35.31%,13.80%,29.53%,0.00%,100.00%,21.36%,False
2020-04-09,21.24%,35.44%,14.18%,29.14%,0.00%,100.00%,21.24%,False
2020-04-10,21.03%,35.48%,14.43%,29.07%,0.00%,100.00%,21.03%,False
2020-04-13,20.85%,35.34%,14.36%,29.44%,0.00%,100.00%,20.85%,False
2020-04-14,21.01%,35.77%,14.33%,28.89%,0.00%,100.00%,21.01%,False
2020-04-16,21.30%,36.02%,14.13%,28.56%,0.00%,100.00%,21.30%,False
2020-04-17,21.26%,36.33%,14.30%,28.11%,0.00%,100.00%,21.26%,False
2020-04-20,21.31%,36.11%,14.33%,28.25%,0.00%,100.00%,21.31%,False
2020-04-21,21.23%,36.19%,14.15%,28.43%,0.00%,100.00%,21.23%,False
2020-04-22,21.51%,36.00%,13.97%,28.51%,0.00%,100.00%,21.51%,False
2020-04-23,21.45%,36.24%,14.04%,28.27%,0.00%,100.00%,21.45%,False
2020-04-24,21.31%,36.17%,14.01%,28.52%,0.00%,100.00%,21.31%,False
2020-04-27,21.36%,36.40%,14.19%,28.05%,0.00%,100.00%,21.36%,False
2020-04-28,21.10%,36.39%,14.32%,28.19%,0.00%,100.00%,21.10%,False
2020-04-29,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2020-05-04,0.00%,34.76%,13.70%,30.32%,21.22%,100.00%,0.00%,False
2020-05-06,0.00%,35.18%,13.90%,29.95%,20.96%,100.00%,0.00%,False
2020-05-07,0.00%,35.31%,13.80%,29.94%,20.94%,100.00%,0.00%,False
2020-05-08,0.00%,35.48%,13.98%,29.74%,20.80%,100.00%,0.00%,False
2020-05-11,0.00%,35.45%,14.06%,29.71%,20.77%,100.00%,0.00%,False
2020-05-12,0.00%,35.52%,13.92%,29.76%,20.80%,100.00%,0.00%,False
2020-05-13,0.00%,35.50%,13.77%,29.86%,20.87%,100.00%,0.00%,False
2020-05-14,0.00%,35.29%,13.58%,30.09%,21.03%,100.00%,0.00%,False
2020-05-15,0.00%,35.45%,13.73%,29.92%,20.91%,100.00%,0.00%,False
2020-05-18,0.00%,35.66%,13.82%,29.73%,20.78%,100.00%,0.00%,False
2020-05-19,0.00%,35.93%,14.03%,29.46%,20.58%,100.00%,0.00%,False
2020-05-20,0.00%,36.03%,13.91%,29.47%,20.59%,100.00%,0.00%,False
2020-05-21,0.00%,36.20%,13.93%,29.36%,20.51%,100.00%,0.00%,False
2020-05-22,0.00%,35.93%,13.88%,29.55%,20.64%,100.00%,0.00%,False
2020-05-25,0.00%,36.29%,13.98%,29.28%,20.45%,100.00%,0.00%,False
2020-05-26,0.00%,36.46%,14.12%,29.10%,20.32%,100.00%,0.00%,False
2020-05-27,0.00%,36.28%,14.16%,29.18%,20.38%,100.00%,0.00%,False
2020-05-28,0.00%,36.27%,14.30%,29.10%,20.33%,100.00%,0.00%,False
2020-05-29,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2020-06-01,0.00%,35.26%,14.01%,29.84%,20.89%,100.00%,0.00%,False
2020-06-02,0.00%,35.40%,13.99%,29.77%,20.84%,100.00%,0.00%,False
2020-06-03,0.00%,35.69%,14.08%,29.54%,20.69%,100.00%,0.00%,False
2020-06-04,0.00%,35.66%,14.16%,29.51%,20.67%,100.00%,0.00%,False
2020-06-05,0.00%,35.69%,14.24%,29.44%,20.63%,100.00%,0.00%,False
2020-06-08,0.00%,35.73%,14.43%,29.31%,20.53%,100.00%,0.00%,False
2020-06-09,0.00%,35.69%,14.56%,29.27%,20.49%,100.00%,0.00%,False
2020-06-10,0.00%,35.80%,14.50%,29.24%,20.47%,100.00%,0.00%,False
2020-06-11,0.00%,35.79%,14.23%,29.40%,20.58%,100.00%,0.00%,False
2020-06-12,0.00%,35.45%,13.94%,29.77%,20.84%,100.00%,0.00%,False
2020-06-15,0.00%,34.84%,13.72%,30.25%,21.19%,100.00%,0.00%,False
2020-06-16,0.00%,35.72%,14.14%,29.49%,20.65%,100.00%,0.00%,False
2020-06-17,0.00%,35.86%,14.20%,29.37%,20.57%,100.00%,0.00%,False
2020-06-18,0.00%,35.80%,14.12%,29.46%,20.62%,100.00%,0.00%,False
2020-06-22,0.00%,35.95%,13.97%,29.46%,20.62%,100.00%,0.00%,False
2020-06-23,0.00%,35.99%,14.12%,29.35%,20.54%,100.00%,0.00%,False
2020-06-24,0.00%,36.20%,14.07%,29.26%,20.47%,100.00%,0.00%,False
2020-06-25,0.00%,35.83%,13.87%,29.59%,20.71%,100.00%,0.00%,False
2020-06-26,0.00%,35.99%,13.94%,29.46%,20.61%,100.00%,0.00%,False
2020-06-29,0.00%,35.56%,13.85%,29.77%,20.83%,100.00%,0.00%,False
2020-06-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2020-07-01,0.00%,35.14%,14.11%,29.85%,20.90%,100.00%,0.00%,False
2020-07-02,0.00%,35.42%,14.17%,29.66%,20.76%,100.00%,0.00%,False
2020-07-06,0.00%,35.72%,14.28%,29.41%,20.59%,100.00%,0.00%,False
2020-07-07,0.00%,35.75%,14.25%,29.41%,20.58%,100.00%,0.00%,False
2020-07-08,0.00%,35.68%,14.16%,29.51%,20.65%,100.00%,0.00%,False
2020-07-09,0.00%,35.89%,14.20%,29.36%,20.55%,100.00%,0.00%,False
2020-07-10,0.00%,35.97%,14.05%,29.40%,20.57%,100.00%,0.00%,False
2020-07-13,0.00%,36.27%,14.28%,29.09%,20.36%,100.00%,0.00%,False
2020-07-14,0.00%,36.08%,14.19%,29.26%,20.48%,100.00%,0.00%,False
2020-07-15,0.00%,36.10%,14.36%,29.14%,20.39%,100.00%,0.00%,False
2020-07-16,0.00%,35.92%,14.38%,29.24%,20.46%,100.00%,0.00%,False
2020-07-17,0.00%,36.01%,14.36%,29.20%,20.43%,100.00%,0.00%,False
2020-07-20,0.00%,35.91%,14.37%,29.25%,20.46%,100.00%,0.00%,False
2020-07-21,0.00%,36.44%,14.46%,28.89%,20.21%,100.00%,0.00%,False
2020-07-22,0.00%,36.16%,14.48%,29.04%,20.31%,100.00%,0.00%,False
2020-07-23,0.00%,36.17%,14.56%,29.00%,20.28%,100.00%,0.00%,False
2020-07-24,0.00%,35.73%,14.47%,29.31%,20.50%,100.00%,0.00%,False
2020-07-27,0.00%,35.76%,14.45%,29.30%,20.49%,100.00%,0.00%,False
2020-07-28,0.00%,36.18%,14.42%,29.07%,20.33%,100.00%,0.00%,False
2020-07-29,0.00%,36.06%,14.38%,29.17%,20.40%,100.00%,0.00%,False
2020-07-30,0.00%,36.12%,14.47%,29.08%,20.33%,100.00%,0.00%,False
2020-07-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2020-08-03,0.00%,35.10%,13.99%,29.94%,20.96%,100.00%,0.00%,False
2020-08-04,0.00%,35.33%,14.05%,29.78%,20.84%,100.00%,0.00%,False
2020-08-05,0.00%,35.40%,14.08%,29.71%,20.80%,100.00%,0.00%,False
2020-08-06,0.00%,35.47%,14.12%,29.65%,20.76%,100.00%,0.00%,False
2020-08-07,0.00%,35.64%,14.12%,29.55%,20.69%,100.00%,0.00%,False
2020-08-10,0.00%,35.65%,14.18%,29.51%,20.66%,100.00%,0.00%,False
2020-08-11,0.00%,35.75%,14.19%,29.45%,20.62%,100.00%,0.00%,False
2020-08-12,0.00%,35.62%,14.16%,29.54%,20.69%,100.00%,0.00%,False
2020-08-13,0.00%,35.76%,14.19%,29.44%,20.61%,100.00%,0.00%,False
2020-08-14,0.00%,35.78%,14.23%,29.40%,20.59%,100.00%,0.00%,False
2020-08-18,0.00%,35.66%,14.26%,29.46%,20.62%,100.00%,0.00%,False
2020-08-19,0.00%,35.79%,14.27%,29.37%,20.56%,100.00%,0.00%,False
2020-08-20,0.00%,35.37%,14.24%,29.64%,20.75%,100.00%,0.00%,False
2020-08-21,0.00%,35.77%,14.26%,29.39%,20.58%,100.00%,0.00%,False
2020-08-24,0.00%,36.00%,14.26%,29.25%,20.48%,100.00%,0.00%,False
2020-08-25,0.00%,36.08%,14.38%,29.14%,20.40%,100.00%,0.00%,False
2020-08-26,0.00%,36.18%,14.35%,29.09%,20.37%,100.00%,0.00%,False
2020-08-27,0.00%,36.29%,14.43%,28.99%,20.30%,100.00%,0.00%,False
2020-08-28,0.00%,36.33%,14.53%,28.90%,20.25%,100.00%,0.00%,False
2020-08-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2020-09-01,0.00%,35.17%,13.93%,29.93%,20.96%,100.00%,0.00%,False
2020-09-02,0.00%,35.44%,13.98%,29.76%,20.83%,100.00%,0.00%,False
2020-09-03,0.00%,35.53%,14.07%,29.65%,20.75%,100.00%,0.00%,False
2020-09-04,0.00%,34.80%,13.83%,30.22%,21.15%,100.00%,0.00%,False
2020-09-07,0.00%,34.58%,13.71%,30.42%,21.30%,100.00%,0.00%,False
2020-09-08,0.00%,34.78%,13.82%,30.23%,21.16%,100.00%,0.00%,False
2020-09-09,0.00%,34.33%,13.55%,30.66%,21.46%,100.00%,0.00%,False
2020-09-10,0.00%,34.66%,13.72%,30.37%,21.25%,100.00%,0.00%,False
2020-09-11,0.00%,34.57%,13.61%,30.48%,21.33%,100.00%,0.00%,False
2020-09-14,0.00%,34.60%,13.64%,30.45%,21.30%,100.00%,0.00%,False
2020-09-15,0.00%,34.69%,13.69%,30.37%,21.25%,100.00%,0.00%,False
2020-09-16,0.00%,34.78%,13.70%,30.31%,21.20%,100.00%,0.00%,False
2020-09-17,0.00%,34.23%,13.54%,30.73%,21.50%,100.00%,0.00%,False
2020-09-18,0.00%,34.18%,13.68%,30.68%,21.46%,100.00%,0.00%,False
2020-09-21,0.00%,33.85%,13.57%,30.94%,21.64%,100.00%,0.00%,False
2020-09-22,0.00%,33.81%,13.46%,31.03%,21.70%,100.00%,0.00%,False
2020-09-23,0.00%,34.00%,13.55%,30.87%,21.58%,100.00%,0.00%,False
2020-09-24,0.00%,33.56%,13.36%,31.24%,21.84%,100.00%,0.00%,False
2020-09-25,0.00%,33.73%,13.41%,31.11%,21.75%,100.00%,0.00%,False
2020-09-28,0.00%,34.14%,13.55%,30.79%,21.52%,100.00%,0.00%,False
2020-09-29,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2020-10-05,0.00%,34.92%,14.03%,30.03%,21.02%,100.00%,0.00%,False
2020-10-06,0.00%,35.02%,14.13%,29.90%,20.94%,100.00%,0.00%,False
2020-10-07,0.00%,34.96%,14.05%,29.99%,21.00%,100.00%,0.00%,False
2020-10-08,0.00%,35.08%,14.21%,29.82%,20.88%,100.00%,0.00%,False
2020-10-12,0.00%,35.24%,14.36%,29.64%,20.76%,100.00%,0.00%,False
2020-10-13,0.00%,35.55%,14.43%,29.41%,20.60%,100.00%,0.00%,False
2020-10-14,0.00%,35.52%,14.38%,29.47%,20.63%,100.00%,0.00%,False
2020-10-15,0.00%,35.19%,14.32%,29.70%,20.79%,100.00%,0.00%,False
2020-10-16,0.00%,35.14%,14.35%,29.71%,20.80%,100.00%,0.00%,False
2020-10-19,0.00%,35.12%,14.39%,29.70%,20.79%,100.00%,0.00%,False
2020-10-20,0.00%,35.01%,14.26%,29.84%,20.89%,100.00%,0.00%,False
2020-10-21,0.00%,34.95%,14.33%,29.83%,20.89%,100.00%,0.00%,False
2020-10-22,0.00%,34.85%,14.22%,29.95%,20.98%,100.00%,0.00%,False
2020-10-23,0.00%,34.85%,14.30%,29.91%,20.94%,100.00%,0.00%,False
2020-10-26,0.00%,34.75%,14.28%,29.98%,20.99%,100.00%,0.00%,False
2020-10-27,0.00%,34.59%,14.25%,30.09%,21.07%,100.00%,0.00%,False
2020-10-28,0.00%,34.78%,14.08%,30.08%,21.06%,100.00%,0.00%,False
2020-10-29,0.00%,34.45%,13.96%,30.34%,21.25%,100.00%,0.00%,False
2020-10-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2020-11-02,21.16%,35.00%,14.05%,29.79%,0.00%,100.00%,21.16%,False
2020-11-03,21.42%,34.97%,14.12%,29.49%,0.00%,100.00%,21.42%,False
2020-11-04,21.48%,35.35%,14.16%,29.01%,0.00%,100.00%,21.48%,False
2020-11-05,21.56%,35.63%,14.24%,28.57%,0.00%,100.00%,21.56%,False
2020-11-06,21.21%,35.73%,14.38%,28.68%,0.00%,100.00%,21.21%,False
2020-11-09,21.23%,35.97%,14.50%,28.30%,0.00%,100.00%,21.23%,False
2020-11-10,21.13%,35.51%,14.60%,28.76%,0.00%,100.00%,21.13%,False
2020-11-11,21.21%,35.45%,14.68%,28.66%,0.00%,100.00%,21.21%,False
2020-11-12,21.10%,35.68%,14.61%,28.61%,0.00%,100.00%,21.10%,False
2020-11-13,21.11%,35.80%,14.55%,28.54%,0.00%,100.00%,21.11%,False
2020-11-16,21.07%,35.93%,14.73%,28.26%,0.00%,100.00%,21.07%,False
2020-11-17,20.92%,35.98%,14.74%,28.36%,0.00%,100.00%,20.92%,False
2020-11-18,21.23%,35.76%,14.66%,28.36%,0.00%,100.00%,21.23%,False
2020-11-19,21.46%,35.77%,14.51%,28.25%,0.00%,100.00%,21.46%,False
2020-11-20,21.63%,35.80%,14.43%,28.13%,0.00%,100.00%,21.63%,False
2020-11-23,21.64%,35.90%,14.40%,28.05%,0.00%,100.00%,21.64%,False
2020-11-24,21.43%,36.00%,14.54%,28.02%,0.00%,100.00%,21.43%,False
2020-11-25,21.31%,36.06%,14.66%,27.97%,0.00%,100.00%,21.31%,False
2020-11-26,21.56%,36.06%,14.58%,27.81%,0.00%,100.00%,21.56%,False
2020-11-27,21.85%,35.94%,14.50%,27.71%,0.00%,100.00%,21.85%,False
2020-11-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2020-12-01,21.02%,35.20%,14.05%,29.73%,0.00%,100.00%,21.02%,False
2020-12-02,21.16%,35.28%,13.98%,29.58%,0.00%,100.00%,21.16%,False
2020-12-03,21.39%,35.20%,13.96%,29.45%,0.00%,100.00%,21.39%,False
2020-12-04,21.69%,35.07%,13.92%,29.32%,0.00%,100.00%,21.69%,False
2020-12-07,22.25%,34.85%,13.84%,29.06%,0.00%,100.00%,22.25%,False
2020-12-08,21.57%,35.10%,13.97%,29.36%,0.00%,100.00%,21.57%,False
