Date,5,3,2,1,0,total,위험자산비중,rebal
2017-01-12,58.93%,41.07%,0.00%,0.00%,0.00%,100.00%,58.93%,False
2017-01-13,59.20%,40.80%,0.00%,0.00%,0.00%,100.00%,59.20%,False
2017-01-16,59.12%,40.88%,0.00%,0.00%,0.00%,100.00%,59.12%,False
2017-01-17,58.86%,41.14%,0.00%,0.00%,0.00%,100.00%,58.86%,False
2017-01-18,58.94%,41.06%,0.00%,0.00%,0.00%,100.00%,58.94%,False
2017-01-19,58.90%,41.10%,0.00%,0.00%,0.00%,100.00%,58.90%,False
2017-01-20,58.88%,41.12%,0.00%,0.00%,0.00%,100.00%,58.88%,False
2017-01-23,58.72%,41.28%,0.00%,0.00%,0.00%,100.00%,58.72%,False
2017-01-24,58.55%,41.45%,0.00%,0.00%,0.00%,100.00%,58.55%,False
2017-01-25,58.38%,41.62%,0.00%,0.00%,0.00%,100.00%,58.38%,False
2017-01-26,58.39%,41.61%,0.00%,0.00%,0.00%,100.00%,58.39%,False
2017-01-31,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2017-02-01,60.24%,39.76%,0.00%,0.00%,0.00%,100.00%,60.24%,False
2017-02-02,60.04%,39.96%,0.00%,0.00%,0.00%,100.00%,60.04%,False
2017-02-03,59.96%,40.04%,0.00%,0.00%,0.00%,100.00%,59.96%,False
2017-02-06,60.08%,39.92%,0.00%,0.00%,0.00%,100.00%,60.08%,False
2017-02-07,60.01%,39.99%,0.00%,0.00%,0.00%,100.00%,60.01%,False
2017-02-08,60.12%,39.88%,0.00%,0.00%,0.00%,100.00%,60.12%,False
2017-02-09,60.09%,39.91%,0.00%,0.00%,0.00%,100.00%,60.09%,False
2017-02-10,60.14%,39.86%,0.00%,0.00%,0.00%,100.00%,60.14%,False
2017-02-13,60.19%,39.81%,0.00%,0.00%,0.00%,100.00%,60.19%,False
2017-02-14,60.16%,39.84%,0.00%,0.00%,0.00%,100.00%,60.16%,False
2017-02-15,60.37%,39.63%,0.00%,0.00%,0.00%,100.00%,60.37%,False
2017-02-16,60.39%,39.61%,0.00%,0.00%,0.00%,100.00%,60.39%,False
2017-02-17,60.44%,39.56%,0.00%,0.00%,0.00%,100.00%,60.44%,False
2017-02-20,60.40%,39.60%,0.00%,0.00%,0.00%,100.00%,60.40%,False
2017-02-21,60.26%,39.74%,0.00%,0.00%,0.00%,100.00%,60.26%,False
2017-02-22,60.24%,39.76%,0.00%,0.00%,0.00%,100.00%,60.24%,False
2017-02-23,60.05%,39.95%,0.00%,0.00%,0.00%,100.00%,60.05%,False
2017-02-24,60.26%,39.74%,0.00%,0.00%,0.00%,100.00%,60.26%,False
2017-02-27,60.29%,39.71%,0.00%,0.00%,0.00%,100.00%,60.29%,False
2017-02-28,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2017-03-02,59.66%,40.34%,0.00%,0.00%,0.00%,100.00%,59.66%,False
2017-03-03,59.67%,40.33%,0.00%,0.00%,0.00%,100.00%,59.67%,False
2017-03-06,59.69%,40.31%,0.00%,0.00%,0.00%,100.00%,59.69%,False
2017-03-07,59.56%,40.44%,0.00%,0.00%,0.00%,100.00%,59.56%,False
2017-03-08,59.52%,40.48%,0.00%,0.00%,0.00%,100.00%,59.52%,False
2017-03-09,59.57%,40.43%,0.00%,0.00%,0.00%,100.00%,59.57%,False
2017-03-10,59.85%,40.15%,0.00%,0.00%,0.00%,100.00%,59.85%,False
2017-03-13,59.58%,40.42%,0.00%,0.00%,0.00%,100.00%,59.58%,False
2017-03-14,59.19%,40.81%,0.00%,0.00%,0.00%,100.00%,59.19%,False
2017-03-15,58.79%,41.21%,0.00%,0.00%,0.00%,100.00%,58.79%,False
2017-03-16,58.85%,41.15%,0.00%,0.00%,0.00%,100.00%,58.85%,False
2017-03-17,58.67%,41.33%,0.00%,0.00%,0.00%,100.00%,58.67%,False
2017-03-20,58.56%,41.44%,0.00%,0.00%,0.00%,100.00%,58.56%,False
2017-03-21,58.37%,41.63%,0.00%,0.00%,0.00%,100.00%,58.37%,False
2017-03-22,58.45%,41.55%,0.00%,0.00%,0.00%,100.00%,58.45%,False
2017-03-23,58.36%,41.64%,0.00%,0.00%,0.00%,100.00%,58.36%,False
2017-03-24,58.53%,41.47%,0.00%,0.00%,0.00%,100.00%,58.53%,False
2017-03-27,58.75%,41.25%,0.00%,0.00%,0.00%,100.00%,58.75%,False
2017-03-28,58.88%,41.12%,0.00%,0.00%,0.00%,100.00%,58.88%,False
2017-03-29,58.89%,41.11%,0.00%,0.00%,0.00%,100.00%,58.89%,False
2017-03-30,58.85%,41.15%,0.00%,0.00%,0.00%,100.00%,58.85%,False
2017-03-31,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2017-04-03,60.38%,39.62%,0.00%,0.00%,0.00%,100.00%,60.38%,False
2017-04-04,60.35%,39.65%,0.00%,0.00%,0.00%,100.00%,60.35%,False
2017-04-05,60.48%,39.52%,0.00%,0.00%,0.00%,100.00%,60.48%,False
2017-04-06,60.76%,39.24%,0.00%,0.00%,0.00%,100.00%,60.76%,False
2017-04-07,60.82%,39.18%,0.00%,0.00%,0.00%,100.00%,60.82%,False
2017-04-10,60.41%,39.59%,0.00%,0.00%,0.00%,100.00%,60.41%,False
2017-04-11,60.66%,39.34%,0.00%,0.00%,0.00%,100.00%,60.66%,False
2017-04-12,60.68%,39.32%,0.00%,0.00%,0.00%,100.00%,60.68%,False
2017-04-13,60.55%,39.45%,0.00%,0.00%,0.00%,100.00%,60.55%,False
2017-04-14,60.48%,39.52%,0.00%,0.00%,0.00%,100.00%,60.48%,False
2017-04-17,60.82%,39.18%,0.00%,0.00%,0.00%,100.00%,60.82%,False
2017-04-18,60.96%,39.04%,0.00%,0.00%,0.00%,100.00%,60.96%,False
2017-04-19,61.14%,38.86%,0.00%,0.00%,0.00%,100.00%,61.14%,False
2017-04-20,61.09%,38.91%,0.00%,0.00%,0.00%,100.00%,61.09%,False
2017-04-21,60.88%,39.12%,0.00%,0.00%,0.00%,100.00%,60.88%,False
2017-04-24,60.39%,39.61%,0.00%,0.00%,0.00%,100.00%,60.39%,False
2017-04-25,60.36%,39.64%,0.00%,0.00%,0.00%,100.00%,60.36%,False
2017-04-26,60.31%,39.69%,0.00%,0.00%,0.00%,100.00%,60.31%,False
2017-04-27,60.26%,39.74%,0.00%,0.00%,0.00%,100.00%,60.26%,False
2017-04-28,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2017-05-02,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2017-05-04,0.00%,50.20%,49.80%,0.00%,0.00%,100.00%,0.00%,False
2017-05-08,0.00%,50.15%,49.85%,0.00%,0.00%,100.00%,0.00%,False
2017-05-10,0.00%,50.54%,49.46%,0.00%,0.00%,100.00%,0.00%,False
2017-05-11,0.00%,50.29%,49.71%,0.00%,0.00%,100.00%,0.00%,False
2017-05-12,0.00%,50.34%,49.66%,0.00%,0.00%,100.00%,0.00%,False
2017-05-15,0.00%,50.27%,49.73%,0.00%,0.00%,100.00%,0.00%,False
2017-05-16,0.00%,50.04%,49.96%,0.00%,0.00%,100.00%,0.00%,False
2017-05-17,0.00%,50.16%,49.84%,0.00%,0.00%,100.00%,0.00%,False
2017-05-18,0.00%,50.14%,49.86%,0.00%,0.00%,100.00%,0.00%,False
2017-05-19,0.00%,50.37%,49.63%,0.00%,0.00%,100.00%,0.00%,False
2017-05-22,0.00%,50.11%,49.89%,0.00%,0.00%,100.00%,0.00%,False
2017-05-23,0.00%,50.27%,49.73%,0.00%,0.00%,100.00%,0.00%,False
2017-05-24,0.00%,50.39%,49.61%,0.00%,0.00%,100.00%,0.00%,False
2017-05-25,0.00%,50.20%,49.80%,0.00%,0.00%,100.00%,0.00%,False
2017-05-26,0.00%,50.40%,49.60%,0.00%,0.00%,100.00%,0.00%,False
2017-05-29,0.00%,50.43%,49.57%,0.00%,0.00%,100.00%,0.00%,False
2017-05-30,0.00%,50.53%,49.47%,0.00%,0.00%,100.00%,0.00%,False
2017-05-31,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2017-06-01,0.00%,49.90%,50.10%,0.00%,0.00%,100.00%,0.00%,False
2017-06-02,0.00%,49.90%,50.10%,0.00%,0.00%,100.00%,0.00%,False
2017-06-05,0.00%,49.97%,50.03%,0.00%,0.00%,100.00%,0.00%,False
2017-06-07,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2017-06-08,0.00%,50.11%,49.89%,0.00%,0.00%,100.00%,0.00%,False
2017-06-09,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2017-06-12,0.00%,49.62%,50.38%,0.00%,0.00%,100.00%,0.00%,False
2017-06-13,0.00%,49.58%,50.42%,0.00%,0.00%,100.00%,0.00%,False
2017-06-14,0.00%,49.50%,50.50%,0.00%,0.00%,100.00%,0.00%,False
2017-06-15,0.00%,49.38%,50.62%,0.00%,0.00%,100.00%,0.00%,False
2017-06-16,0.00%,49.59%,50.41%,0.00%,0.00%,100.00%,0.00%,False
2017-06-19,0.00%,49.56%,50.44%,0.00%,0.00%,100.00%,0.00%,False
2017-06-20,0.00%,49.75%,50.25%,0.00%,0.00%,100.00%,0.00%,False
2017-06-21,0.00%,49.76%,50.24%,0.00%,0.00%,100.00%,0.00%,False
2017-06-22,0.00%,50.06%,49.94%,0.00%,0.00%,100.00%,0.00%,False
2017-06-23,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,False
2017-06-26,0.00%,50.10%,49.90%,0.00%,0.00%,100.00%,0.00%,False
2017-06-27,0.00%,49.89%,50.11%,0.00%,0.00%,100.00%,0.00%,False
2017-06-28,0.00%,49.71%,50.29%,0.00%,0.00%,100.00%,0.00%,False
2017-06-29,0.00%,49.84%,50.16%,0.00%,0.00%,100.00%,0.00%,False
2017-06-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2017-07-03,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2017-07-04,0.00%,49.86%,50.14%,0.00%,0.00%,100.00%,0.00%,False
2017-07-05,0.00%,49.87%,50.13%,0.00%,0.00%,100.00%,0.00%,False
2017-07-06,0.00%,50.15%,49.85%,0.00%,0.00%,100.00%,0.00%,False
2017-07-07,0.00%,50.23%,49.77%,0.00%,0.00%,100.00%,0.00%,False
2017-07-10,0.00%,50.16%,49.84%,0.00%,0.00%,100.00%,0.00%,False
2017-07-11,0.00%,50.31%,49.69%,0.00%,0.00%,100.00%,0.00%,False
2017-07-12,0.00%,50.29%,49.71%,0.00%,0.00%,100.00%,0.00%,False
2017-07-13,0.00%,50.28%,49.72%,0.00%,0.00%,100.00%,0.00%,False
2017-07-14,0.00%,50.20%,49.80%,0.00%,0.00%,100.00%,0.00%,False
2017-07-17,0.00%,50.19%,49.81%,0.00%,0.00%,100.00%,0.00%,False
2017-07-18,0.00%,50.07%,49.93%,0.00%,0.00%,100.00%,0.00%,False
2017-07-19,0.00%,50.08%,49.92%,0.00%,0.00%,100.00%,0.00%,False
2017-07-20,0.00%,50.30%,49.70%,0.00%,0.00%,100.00%,0.00%,False
2017-07-21,0.00%,50.11%,49.89%,0.00%,0.00%,100.00%,0.00%,False
2017-07-24,0.00%,50.06%,49.94%,0.00%,0.00%,100.00%,0.00%,False
2017-07-25,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2017-07-26,0.00%,50.12%,49.88%,0.00%,0.00%,100.00%,0.00%,False
2017-07-27,0.00%,50.17%,49.83%,0.00%,0.00%,100.00%,0.00%,False
2017-07-28,0.00%,50.03%,49.97%,0.00%,0.00%,100.00%,0.00%,False
2017-07-31,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2017-08-01,0.00%,49.99%,50.01%,0.00%,0.00%,100.00%,0.00%,False
2017-08-02,0.00%,50.29%,49.71%,0.00%,0.00%,100.00%,0.00%,False
2017-08-03,0.00%,50.22%,49.78%,0.00%,0.00%,100.00%,0.00%,False
2017-08-04,0.00%,50.07%,49.93%,0.00%,0.00%,100.00%,0.00%,False
2017-08-07,0.00%,50.21%,49.79%,0.00%,0.00%,100.00%,0.00%,False
2017-08-08,0.00%,50.24%,49.76%,0.00%,0.00%,100.00%,0.00%,False
2017-08-09,0.00%,50.32%,49.68%,0.00%,0.00%,100.00%,0.00%,False
2017-08-10,0.00%,50.47%,49.53%,0.00%,0.00%,100.00%,0.00%,False
2017-08-11,0.00%,50.31%,49.69%,0.00%,0.00%,100.00%,0.00%,False
2017-08-14,0.00%,50.59%,49.41%,0.00%,0.00%,100.00%,0.00%,False
2017-08-16,0.00%,50.54%,49.46%,0.00%,0.00%,100.00%,0.00%,False
2017-08-17,0.00%,50.52%,49.48%,0.00%,0.00%,100.00%,0.00%,False
2017-08-18,0.00%,50.49%,49.51%,0.00%,0.00%,100.00%,0.00%,False
2017-08-21,0.00%,50.48%,49.52%,0.00%,0.00%,100.00%,0.00%,False
2017-08-22,0.00%,50.42%,49.58%,0.00%,0.00%,100.00%,0.00%,False
2017-08-23,0.00%,50.36%,49.64%,0.00%,0.00%,100.00%,0.00%,False
2017-08-24,0.00%,50.28%,49.72%,0.00%,0.00%,100.00%,0.00%,False
2017-08-25,0.00%,50.27%,49.73%,0.00%,0.00%,100.00%,0.00%,False
2017-08-28,0.00%,50.02%,49.98%,0.00%,0.00%,100.00%,0.00%,False
2017-08-29,0.00%,50.09%,49.91%,0.00%,0.00%,100.00%,0.00%,False
2017-08-30,0.00%,50.21%,49.79%,0.00%,0.00%,100.00%,0.00%,False
2017-08-31,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2017-09-01,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2017-09-04,0.00%,49.92%,50.08%,0.00%,0.00%,100.00%,0.00%,False
2017-09-05,0.00%,50.04%,49.96%,0.00%,0.00%,100.00%,0.00%,False
2017-09-06,0.00%,50.19%,49.81%,0.00%,0.00%,100.00%,0.00%,False
2017-09-07,0.00%,50.07%,49.93%,0.00%,0.00%,100.00%,0.00%,False
2017-09-08,0.00%,50.06%,49.94%,0.00%,0.00%,100.00%,0.00%,False
2017-09-11,0.00%,49.99%,50.01%,0.00%,0.00%,100.00%,0.00%,False
2017-09-12,0.00%,49.96%,50.04%,0.00%,0.00%,100.00%,0.00%,False
2017-09-13,0.00%,49.87%,50.13%,0.00%,0.00%,100.00%,0.00%,False
2017-09-14,0.00%,50.04%,49.96%,0.00%,0.00%,100.00%,0.00%,False
2017-09-15,0.00%,49.91%,50.09%,0.00%,0.00%,100.00%,0.00%,False
2017-09-18,0.00%,49.83%,50.17%,0.00%,0.00%,100.00%,0.00%,False
2017-09-19,0.00%,49.81%,50.19%,0.00%,0.00%,100.00%,0.00%,False
2017-09-20,0.00%,49.81%,50.19%,0.00%,0.00%,100.00%,0.00%,False
2017-09-21,0.00%,49.77%,50.23%,0.00%,0.00%,100.00%,0.00%,False
2017-09-25,0.00%,49.69%,50.31%,0.00%,0.00%,100.00%,0.00%,False
2017-09-26,0.00%,49.56%,50.44%,0.00%,0.00%,100.00%,0.00%,False
2017-09-27,0.00%,49.65%,50.35%,0.00%,0.00%,100.00%,0.00%,False
2017-09-28,0.00%,50.01%,49.99%,0.00%,0.00%,100.00%,0.00%,False
2017-09-29,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2017-10-10,0.00%,49.96%,50.04%,0.00%,0.00%,100.00%,0.00%,False
2017-10-11,0.00%,49.93%,50.07%,0.00%,0.00%,100.00%,0.00%,False
2017-10-12,0.00%,49.93%,50.07%,0.00%,0.00%,100.00%,0.00%,False
2017-10-13,0.00%,49.80%,50.20%,0.00%,0.00%,100.00%,0.00%,False
2017-10-16,0.00%,49.89%,50.11%,0.00%,0.00%,100.00%,0.00%,False
2017-10-17,0.00%,49.97%,50.03%,0.00%,0.00%,100.00%,0.00%,False
2017-10-18,0.00%,49.96%,50.04%,0.00%,0.00%,100.00%,0.00%,False
2017-10-19,0.00%,49.97%,50.03%,0.00%,0.00%,100.00%,0.00%,False
2017-10-20,0.00%,49.89%,50.11%,0.00%,0.00%,100.00%,0.00%,False
2017-10-23,0.00%,49.74%,50.26%,0.00%,0.00%,100.00%,0.00%,False
2017-10-24,0.00%,49.66%,50.34%,0.00%,0.00%,100.00%,0.00%,False
2017-10-25,0.00%,49.64%,50.36%,0.00%,0.00%,100.00%,0.00%,False
2017-10-26,0.00%,49.54%,50.46%,0.00%,0.00%,100.00%,0.00%,False
2017-10-27,0.00%,49.72%,50.28%,0.00%,0.00%,100.00%,0.00%,False
2017-10-30,0.00%,50.13%,49.87%,0.00%,0.00%,100.00%,0.00%,False
2017-10-31,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2017-11-01,49.60%,50.40%,0.00%,0.00%,0.00%,100.00%,49.60%,False
2017-11-02,49.72%,50.28%,0.00%,0.00%,0.00%,100.00%,49.72%,False
2017-11-03,50.04%,49.96%,0.00%,0.00%,0.00%,100.00%,50.04%,False
2017-11-06,50.31%,49.69%,0.00%,0.00%,0.00%,100.00%,50.31%,False
2017-11-07,50.03%,49.97%,0.00%,0.00%,0.00%,100.00%,50.03%,False
2017-11-08,50.44%,49.56%,0.00%,0.00%,0.00%,100.00%,50.44%,False
2017-11-09,50.42%,49.58%,0.00%,0.00%,0.00%,100.00%,50.42%,False
2017-11-10,50.98%,49.02%,0.00%,0.00%,0.00%,100.00%,50.98%,False
2017-11-13,52.09%,47.91%,0.00%,0.00%,0.00%,100.00%,52.09%,False
2017-11-14,53.05%,46.95%,0.00%,0.00%,0.00%,100.00%,53.05%,False
2017-11-15,53.86%,46.14%,0.00%,0.00%,0.00%,100.00%,53.86%,False
2017-11-16,54.17%,45.83%,0.00%,0.00%,0.00%,100.00%,54.17%,False
2017-11-17,53.75%,46.25%,0.00%,0.00%,0.00%,100.00%,53.75%,False
2017-11-20,54.45%,45.55%,0.00%,0.00%,0.00%,100.00%,54.45%,False
2017-11-21,54.46%,45.54%,0.00%,0.00%,0.00%,100.00%,54.46%,False
2017-11-22,53.84%,46.16%,0.00%,0.00%,0.00%,100.00%,53.84%,False
2017-11-23,54.48%,45.52%,0.00%,0.00%,0.00%,100.00%,54.48%,False
2017-11-24,53.87%,46.13%,0.00%,0.00%,0.00%,100.00%,53.87%,False
2017-11-27,54.28%,45.72%,0.00%,0.00%,0.00%,100.00%,54.28%,False
2017-11-28,53.24%,46.76%,0.00%,0.00%,0.00%,100.00%,53.24%,False
2017-11-29,53.61%,46.39%,0.00%,0.00%,0.00%,100.00%,53.61%,False
2017-11-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2017-12-01,50.78%,49.22%,0.00%,0.00%,0.00%,100.00%,50.78%,False
2017-12-04,50.21%,49.79%,0.00%,0.00%,0.00%,100.00%,50.21%,False
2017-12-05,49.55%,50.45%,0.00%,0.00%,0.00%,100.00%,49.55%,False
2017-12-06,49.60%,50.40%,0.00%,0.00%,0.00%,100.00%,49.60%,False
2017-12-07,49.18%,50.82%,0.00%,0.00%,0.00%,100.00%,49.18%,False
2017-12-08,48.84%,51.16%,0.00%,0.00%,0.00%,100.00%,48.84%,False
2017-12-11,49.68%,50.32%,0.00%,0.00%,0.00%,100.00%,49.68%,False
2017-12-12,49.52%,50.48%,0.00%,0.00%,0.00%,100.00%,49.52%,False
2017-12-13,49.59%,50.41%,0.00%,0.00%,0.00%,100.00%,49.59%,False
2017-12-14,49.74%,50.26%,0.00%,0.00%,0.00%,100.00%,49.74%,False
2017-12-15,49.43%,50.57%,0.00%,0.00%,0.00%,100.00%,49.43%,False
2017-12-18,49.18%,50.82%,0.00%,0.00%,0.00%,100.00%,49.18%,False
2017-12-19,49.17%,50.83%,0.00%,0.00%,0.00%,100.00%,49.17%,False
2017-12-21,48.88%,51.12%,0.00%,0.00%,0.00%,100.00%,48.88%,False
2017-12-22,49.80%,50.20%,0.00%,0.00%,0.00%,100.00%,49.80%,False
2017-12-26,50.05%,49.95%,0.00%,0.00%,0.00%,100.00%,50.05%,False
2017-12-27,51.08%,48.92%,0.00%,0.00%,0.00%,100.00%,51.08%,False
2017-12-28,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2018-01-02,50.26%,49.74%,0.00%,0.00%,0.00%,100.00%,50.26%,False
2018-01-03,50.55%,49.45%,0.00%,0.00%,0.00%,100.00%,50.55%,False
2018-01-04,50.16%,49.84%,0.00%,0.00%,0.00%,100.00%,50.16%,False
2018-01-05,50.68%,49.32%,0.00%,0.00%,0.00%,100.00%,50.68%,False
2018-01-08,51.24%,48.76%,0.00%,0.00%,0.00%,100.00%,51.24%,False
2018-01-09,51.11%,48.89%,0.00%,0.00%,0.00%,100.00%,51.11%,False
2018-01-10,51.31%,48.69%,0.00%,0.00%,0.00%,100.00%,51.31%,False
2018-01-11,52.32%,47.68%,0.00%,0.00%,0.00%,100.00%,52.32%,False
2018-01-12,53.48%,46.52%,0.00%,0.00%,0.00%,100.00%,53.48%,False
2018-01-15,54.21%,45.79%,0.00%,0.00%,0.00%,100.00%,54.21%,False
2018-01-16,54.15%,45.85%,0.00%,0.00%,0.00%,100.00%,54.15%,False
2018-01-17,53.49%,46.51%,0.00%,0.00%,0.00%,100.00%,53.49%,False
2018-01-18,53.81%,46.19%,0.00%,0.00%,0.00%,100.00%,53.81%,False
2018-01-19,52.83%,47.17%,0.00%,0.00%,0.00%,100.00%,52.83%,False
2018-01-22,52.72%,47.28%,0.00%,0.00%,0.00%,100.00%,52.72%,False
2018-01-23,53.40%,46.60%,0.00%,0.00%,0.00%,100.00%,53.40%,False
2018-01-24,53.16%,46.84%,0.00%,0.00%,0.00%,100.00%,53.16%,False
2018-01-25,52.92%,47.08%,0.00%,0.00%,0.00%,100.00%,52.92%,False
2018-01-26,53.17%,46.83%,0.00%,0.00%,0.00%,100.00%,53.17%,False
2018-01-29,53.62%,46.38%,0.00%,0.00%,0.00%,100.00%,53.62%,False
2018-01-30,53.72%,46.28%,0.00%,0.00%,0.00%,100.00%,53.72%,False
2018-01-31,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2018-02-01,49.41%,50.59%,0.00%,0.00%,0.00%,100.00%,49.41%,False
2018-02-02,49.82%,50.18%,0.00%,0.00%,0.00%,100.00%,49.82%,False
2018-02-06,49.29%,50.71%,0.00%,0.00%,0.00%,100.00%,49.29%,False
2018-02-07,48.73%,51.27%,0.00%,0.00%,0.00%,100.00%,48.73%,False
2018-02-08,49.89%,50.11%,0.00%,0.00%,0.00%,100.00%,49.89%,False
2018-02-09,49.59%,50.41%,0.00%,0.00%,0.00%,100.00%,49.59%,False
2018-02-12,49.25%,50.75%,0.00%,0.00%,0.00%,100.00%,49.25%,False
2018-02-13,48.40%,51.60%,0.00%,0.00%,0.00%,100.00%,48.40%,False
2018-02-14,48.95%,51.05%,0.00%,0.00%,0.00%,100.00%,48.95%,False
2018-02-19,49.84%,50.16%,0.00%,0.00%,0.00%,100.00%,49.84%,False
2018-02-20,49.51%,50.49%,0.00%,0.00%,0.00%,100.00%,49.51%,False
2018-02-21,49.80%,50.20%,0.00%,0.00%,0.00%,100.00%,49.80%,False
2018-02-22,49.76%,50.24%,0.00%,0.00%,0.00%,100.00%,49.76%,False
2018-02-23,49.53%,50.47%,0.00%,0.00%,0.00%,100.00%,49.53%,False
2018-02-26,49.58%,50.42%,0.00%,0.00%,0.00%,100.00%,49.58%,False
2018-02-27,49.60%,50.40%,0.00%,0.00%,0.00%,100.00%,49.60%,False
2018-02-28,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2018-03-06,50.48%,49.52%,0.00%,0.00%,0.00%,100.00%,50.48%,False
2018-03-07,49.75%,50.25%,0.00%,0.00%,0.00%,100.00%,49.75%,False
2018-03-08,49.94%,50.06%,0.00%,0.00%,0.00%,100.00%,49.94%,False
2018-03-09,49.97%,50.03%,0.00%,0.00%,0.00%,100.00%,49.97%,False
2018-03-12,50.50%,49.50%,0.00%,0.00%,0.00%,100.00%,50.50%,False
2018-03-13,50.31%,49.69%,0.00%,0.00%,0.00%,100.00%,50.31%,False
2018-03-14,50.36%,49.64%,0.00%,0.00%,0.00%,100.00%,50.36%,False
2018-03-15,50.28%,49.72%,0.00%,0.00%,0.00%,100.00%,50.28%,False
2018-03-16,50.45%,49.55%,0.00%,0.00%,0.00%,100.00%,50.45%,False
2018-03-19,50.15%,49.85%,0.00%,0.00%,0.00%,100.00%,50.15%,False
2018-03-20,50.53%,49.47%,0.00%,0.00%,0.00%,100.00%,50.53%,False
2018-03-21,50.33%,49.67%,0.00%,0.00%,0.00%,100.00%,50.33%,False
2018-03-22,49.74%,50.26%,0.00%,0.00%,0.00%,100.00%,49.74%,False
2018-03-23,48.96%,51.04%,0.00%,0.00%,0.00%,100.00%,48.96%,False
2018-03-26,49.76%,50.24%,0.00%,0.00%,0.00%,100.00%,49.76%,False
2018-03-27,49.61%,50.39%,0.00%,0.00%,0.00%,100.00%,49.61%,False
2018-03-28,49.70%,50.30%,0.00%,0.00%,0.00%,100.00%,49.70%,False
2018-03-29,50.15%,49.85%,0.00%,0.00%,0.00%,100.00%,50.15%,False
2018-03-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2018-04-02,49.79%,50.21%,0.00%,0.00%,0.00%,100.00%,49.79%,False
2018-04-03,50.09%,49.91%,0.00%,0.00%,0.00%,100.00%,50.09%,False
2018-04-04,50.21%,49.79%,0.00%,0.00%,0.00%,100.00%,50.21%,False
2018-04-05,50.12%,49.88%,0.00%,0.00%,0.00%,100.00%,50.12%,False
2018-04-06,50.17%,49.83%,0.00%,0.00%,0.00%,100.00%,50.17%,False
2018-04-09,50.30%,49.70%,0.00%,0.00%,0.00%,100.00%,50.30%,False
2018-04-10,50.25%,49.75%,0.00%,0.00%,0.00%,100.00%,50.25%,False
2018-04-11,50.41%,49.59%,0.00%,0.00%,0.00%,100.00%,50.41%,False
2018-04-12,50.07%,49.93%,0.00%,0.00%,0.00%,100.00%,50.07%,False
2018-04-13,50.19%,49.81%,0.00%,0.00%,0.00%,100.00%,50.19%,False
2018-04-16,50.18%,49.82%,0.00%,0.00%,0.00%,100.00%,50.18%,False
2018-04-17,50.19%,49.81%,0.00%,0.00%,0.00%,100.00%,50.19%,False
2018-04-18,49.72%,50.28%,0.00%,0.00%,0.00%,100.00%,49.72%,False
2018-04-19,49.28%,50.72%,0.00%,0.00%,0.00%,100.00%,49.28%,False
2018-04-20,49.38%,50.62%,0.00%,0.00%,0.00%,100.00%,49.38%,False
2018-04-23,48.95%,51.05%,0.00%,0.00%,0.00%,100.00%,48.95%,False
2018-04-24,48.79%,51.21%,0.00%,0.00%,0.00%,100.00%,48.79%,False
2018-04-25,48.85%,51.15%,0.00%,0.00%,0.00%,100.00%,48.85%,False
2018-04-26,48.97%,51.03%,0.00%,0.00%,0.00%,100.00%,48.97%,False
2018-04-27,49.31%,50.69%,0.00%,0.00%,0.00%,100.00%,49.31%,False
2018-04-30,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2018-05-02,0.00%,35.31%,34.69%,30.00%,0.00%,100.00%,0.00%,False
2018-05-03,0.00%,35.25%,34.58%,30.17%,0.00%,100.00%,0.00%,False
2018-05-04,0.00%,35.07%,34.67%,30.26%,0.00%,100.00%,0.00%,False
2018-05-08,0.00%,35.68%,34.58%,29.73%,0.00%,100.00%,0.00%,False
2018-05-09,0.00%,35.61%,34.65%,29.74%,0.00%,100.00%,0.00%,False
